,Title
3403,70-764 SQL Server 2016 Database Administration  (DBA)
3404,Learn SQL Skills  Using PostgreSQL and MS SQL Server
3405,Kick off your SQL skills with Oracle Database SQL Workshop
3406,T-SQL For Beginners: Learn to Query  SQL Server Databases
3407,Ethical Hacking: SQL Injection for Beginners
3408,"Microsoft SQL Server 2017: Linux, Docker and macOS Hands-On"
3409,SQL Server Administration On Linux Operating System
3410,A beginners guide to T-SQL ( Transact-SQL)
3411,Crash Course SQL Server for Beginners
3412,SQL Fundamentals for Oracle Functional Consultants
3413,Microsoft 70-464 Developing Microsoft SQL Server 2012 Da...
3414,Course 11: SQL Server 2019 on Windows Server 2019 Series
3415,Microsoft 70-462: Administering SQL Server 2012 Databases
3416,SQL Server DBA 2017 - Beginners to Moderate Level - A Guide
3417,SQL Server query related Interview questions and answers
3418,Learning SQL For Oracle
3419,SQL Server 2017x - Performance Tuning & Advance Utility
3420,Learn SQL From Scratch No Experience Required
3421,Learn Advanced Level Programming in Python
3422,Python Bootcamp for Data Science 2021 Numpy Pandas & Seaborn
3423,API Developer (Python/Django Rest/Flask/PostgreSQL/Postman)
3424,SQLite Databases | Python Programming: (Build App and API )
3425,"Master statistics & machine learning: intuition, math, code"
3426,"Time Series Analysis, Forecasting, and Machine Learning"
3427,Complete Tensorflow 2 and Keras Deep Learning Bootcamp
3428,API and Web Service Introduction
3429,Complete 2020 Data Science & Machine Learning Bootcamp
3430,Data Science Bootcamp with 5 Data Science Projects
3431,Intro to Data Science: Your Step-by-Step Guide To Starting
3432,"Deep Learning: Advanced Computer Vision (GANs, SSD, +More!)"
3433,The Data Analyst Course: Complete Data Analyst Bootcamp 2021
3434,Building Recommender Systems with Machine Learning and AI
3435,Introduction To Python Programming
3436,Python from Beginner to Intermediate in 30 min.
3437,Python for Absolute Beginners!
3438,Learn Python 3.6 for Total Beginners
3439,Introduction to Data Science using Python (Module 1/3)
3440,"String, StringBuffer & StringBuilder for JAVA Interviews"
3441,"Cucumber, Selenium & Java -Develop a Framework in 2.5 Hours!"
3442,Java for Beginners - Step by Step
3443,Must know Java Libraries - SDET Essentials
3444,Specialization in Java: Part I - For Beginners.
3445,Java for total beginners - Easy-to-follow Java programming
3446,Java 8 Interview Questions Preparation Course
3447,Selenium Webdriver Java : Learn from Scratch (Free course)
3448,Java 8 Interview Preparation
3449,JSP (Java server pages) and servlet basics
3450,Java OOP Basics
3451,Lambda Expressions -> Java
3452,Absolute Java Basics for Android
3453,Java From Scratch
3454,Learn Java Step by Step for Test Automation from ground-up.
3455,Java Exception Handling For Certification & Interviews
3456,"Learn Java programming from scratch, beginner to expert"
3457,Stream API and Lambda Expressions in Java 8
3458,Java Programming(Files):basics for beginners
3459,Java Basics Bootcamp
3460,Live your Dream ! - Goal Setting & Goal Getting  Masterclass
3461,"Microsoft Project: MS Project 2013, 2016 &2019 comp./ 8 pdus"
3462,How to Make Professional 2D Animation Videos in Vyond
3463,Introduction to Fan Veil
3464,"Fundamentals of Logistics, Supply Chain & Customer Service"
3465,Increase the Value of Your Collectibles
3466,Pontius Pilate
3467,Fundamentals of Business Finance
3468,Powerful Process: How to Increase Your Video Productivity
3469,Microcontrollers and the C Programming Language (MSP430)
3470,Microcontrollers and the C Programming Language (MSP430)
3471,C Programming 2021: Master The Basics!
3472,C Programming 2021: Master The Basics!
3473,The Complete C programming
3474,The Complete C programming
3475,Introduction To The C Language
3476,Introduction To The C Language
3477,Create a Game Loop using C and SDL
3478,Quickstart guide for C programming
3479,Quickstart guide for C programming
3480,Trailer Course: Get Started with Programming in C
3481,Trailer Course: Get Started with Programming in C
3482,An introduction to debugging C and Java
3483,'C' Interview Questions
3484,'C' Interview Questions
3485,C Programming Bootcamp: From Scratch
3486,C Programming Bootcamp: From Scratch
3487,Programming in C
3488,Programming in C
3489,Programming in C
3490,System Calls in deep
3491,C Programming for Expert -Interview Guide
3492,C Programming for Expert -Interview Guide
3493,Practical x64 Programming In Assembly : The Theory
3494,R Basics - R Programming Language Introduction
3495,R Basics - R Programming Language Introduction
3496,14-day English language fluency course
3497,Learning WAMP Server Development With Infinite Skills
3498,"High Availability for the LAMP Stack, Step-by-Step"
3499,Full Stack Web Development tutorial For Beginners 2021
3500,Building and Testing USSD and SMS Applications
3501,Practical PHP: Master the Basics and Code Dynamic Websites
3502,Beginner PHP and MySQL Tutorial
3503,Build CRUD Application - PHP & Mysql
3504,PHP & MySQL course for absolute beginners | Become a PHP pro
3505,Practical Understanding of PHP and MySQL
3506,Real Time Chat System Using PHP Mysql PDO and AJAX
3507,Learn PHP 7 This Way to Rise Above & Beyond Competition!
3508,Creating a Simple Newsletter Signup Using PHP and MySQL
3509,PHP For WordPress Development
3510,Learn what's new in PHP 7
3511,"Basic PHP Development with Bootstrap, GitHub and Heroku"
3512,Infinite Scroll Project AJAX MySQL API PHP jQuery
3513,The PHP 7 Microcourse - Learn PHP in a Day!
3514,PHP - Advanced Features
3515,Sending Mail in PHP using PHP MAILER
3516,PDO (PHP Data Objects)
3517,Introduction to JavaScript Development
3518,JavaScript Essentials 2020 Mini Course
3519,Vue.js Fast Crash Course
3520,React vs Angular vs Vue.js by Example
3521,Web Developer Course HTML CSS JavaScript Learn Web Design
3522,"Learn HTML, CSS, JavaScript And TypeScript From Scratch"
3523,JavaScript for QA Engineers and SDETs
3524,Programming for Entrepreneurs - JavaScript
3525,"Learn JavaScript, Get Hired | The Essentials"
3526,JavaScript For Absolute Beginners - Build Simple Project
3527,JavaScript Intro to learning JavaScript web programming
3528,JavaScript : JavaScript Awesomeness
3529,"HTML, CSS and JavaScript: The Complete Web Developer Course"
3530,"HTML, CSS and JavaScript for Intermediate - Movie Website"
3531,Pure JavaScript Calculator Code ES6 Learn JavaScript
3532,Start with Javascript (2021)
3533,MEAN Stack For Web Developers: Build Websites on Javascript
3534,Advanced JavaScript Development
3535,JavaScript Crash Course for Beginners
3536,Object Oriented Programming with JavaScript for  Beginners
3537,Python for Time Series Analysis and Forecasting
3538,DATA SCIENCE with MACHINE LEARNING and DATA ANALYTICS
3539,Data Storytelling and Data Visualization [2021]
3540,Data Scientist Job Ready Data Science Course:
3541,Mathematical Foundation For Machine Learning and AI
3542,"Computer Vision Bootcamp™ with Python (OpenCV) - YOLO, SSD"
3543,"Computer Vision Bootcamp™ with Python (OpenCV) - YOLO, SSD"
3544,Connect the Dots: Factor Analysis
3545,Excel Charts - Excel Charts and Graphs Basic Training 
3546,Advanced Tableau - Level of Detail Expressions / LOD
3547,Data Science & ML for Python-Python & Data Science Made Easy
3548,Artificial Neural Networks  tutorial - theory & applications
3549,Causal Data Science with Directed Acyclic Graphs
3550,Complete Course on Product A/B Testing with Interview Guide
3551,Prediction Maps & Validation using Logistic Regression & ROC
3552,Design and Analysis of Experiments | DoE
3553,"R, ggplot, and Simple Linear Regression"
3554,Learn R for Business Analytics from Basics
3555,"Polynomial Regression, R, and ggplot"
3556,"Polynomial Regression, R, and ggplot"
3557,70-761: Querying Data with Transact-SQL Introductory Course
3558,Oracle 12 Cloud: Advanced SQL/PLSQL Hands-On
3559,SQL Server DBA 2017 - Advance Level - A Guide
3560,SQL Server Administration on Linux Basics
3561,Oracle SQL Developer for Absolute Beginners
3562,Learn Microsoft SQL Server AlwaysOn HA Solution
3563,Database Migration: MySQL | Microsoft SQL Server | Oracle
3564,Oracle SQL  : Hands on Practical Step by Step Training
3565,"BI Data Engineer | Analyst: Power BI, SQL, Data Excel ,DAX"
3566,PL/SQL by Example - Beginner to Advanced PL/SQL
3567,The Business Intelligence Analyst Course 2021
3568,"Oracle 11g | 18c : Database Administration,Data Analysis"
3569,Introduction to Databases and SQL Querying
3570,Advanced Databases and SQL Querying
3571,Oracle SQL - A Complete Introduction
3572,SQL Foundations
3573,Free SQL 101 Class Bootcamp Beginners Intro to SQL NYC
3574,Microsoft SQL Server - An Introduction (2018 edition)
3575,The Ultimate Guide in Becoming a SQL Server DBA
3576,SQL Beginner's Level Course
3577,Python OOP : Object Oriented Programming in Python
3578,The Top 5 Machine Learning Libraries in Python
3579,Learn Python - Python Programming For Beginners From Scratch
3580,Python for linear algebra (for absolute beginners)
3581,Learn the Building Blocks of Python for Absolute Beginners
3582,Learn programming with Python
3583,Python For Beginners - Learn Python Completely From Scratch
3584,Python Programming Bootcamp  (2019)
3585,Python For Data Science
3586,Master Data Analysis with Python - Intro to Pandas
3587,Learn Web Scraping with Python from Scratch
3588,Learn Python Language Fundamentals In Simple Way
3589,Learn Python Language Fundamentals In Simple Way
3590,Python Programming For Beginners
3591,Learn Python: Python in 80 Minutes for Beginners (2020)
3592,"Data Science, Machine Learning, Data Analysis, Python & R"
3593,"Data Science, Machine Learning, Data Analysis, Python & R"
3594,Python in 3 Hours: Python Programming for Beginners
3595,Python in 3 Hours: Python Programming for Beginners
3596,Basics of Python
3597,Python for Data Science - Great Learning
3598,Mini Python Projects
3599,What is Machine Learning?
3600,Java 8 :basics for beginners
3601,"JDBC, JSP action tags, Server Install, Deployment 1 Servlet"
3602,Master Java Multithreading Programming from Zero (Modern)
3603,Learn Java Basics in one hour with coding exercises
3604,Java Programming(Arrays):basics for beginners
3605,Jackson Quick Start : JSON Serialization With Java Made Easy
3606,Java Interview Questions You Need To Know
3607,Learn 'this' Keyword in Java
3608,Java Fundamentals for Beginners
3609,Learn Basics of Java - For Beginners
3610,Core Java - Basics and Object Oriented Programming(FREE)
3611,Java Basic Object Oriented Programing Coding Interview Guide
3612,Java Database Connectivity with MySQL using JDBC
3613,Java - Top 10 most viewed questions on Stack Overflow
3614,Just Java Programming for Beginners
3615,jGRASP Basics for New Java Programmers (PC)
3616,Basics Of Java Programming
3617,Developing Applications Using JSF and PrimeFaces(April 2021)
3618,Core Java Programming for Beginners:Basics Practical Program
3619,C - Fast Crash Course -  Introduction
3620,Learn C/C++ with Arduino IDE
3621,Master The Art of C\C++ programming with Arduino |  2021
3622,Master The Art of C\C++ programming with Arduino |  2021
3623,"Recursion and Backtracking (Memoization, D&C, Combinations)"
3624,Get Started with Programming in C: Full Course
3625,Basic C programming in Linux Environment.
3626,Basic C programming in Linux Environment.
3627,So you want a Grade C in your Maths GCSE? (Part 1)
3628,Single Phase A.C. Series Motor
3629,A.C.  R-L-C  Series circuit
3630,Brazil for Beginners
3631,Mixing with FabFilter: Compression with FabFilter Pro-C2
3632,"8 Steps to College Admissions, 2022"
3633,Create Business Applications with AppSheet
3634,Introduction to programming with Visual Basic.Net 2013
3635,CRUD C#.Net with Entity Framework
3636,Arabic Language for beginner ! Short n sweet introduction 
3637,Learn C++ Programming -Beginner to Advance- Deep Dive in C++
3638,C++ Programming Step By Step From Beginner To Ultimate Level
3639,8051 Microcontroller
3640,Introduction to 8086 microprocessor
3641,8086 Microprocessor Architecture In One Video-In Easy Way
3642,3 Minute French - Free taster course | Lessons for beginners
3643,ARM Cortex-M Interfacing with Keyboards and LCD's (FREE! )
3644,3 Minute German - Free taster course | Lessons for beginners
3645,Russian Made Easy - Accelerated Learning for Russian
3646,Genium Microprocessor Knee
3647,Introduction to Microprocessor 8085
3648,Intel Edison Step by Step - Part I
3649,PHP tutorial for beginners
3650,PHP Login and Registration System
3651,Express course - Develop Web Apps/SaaS with PHP and ATK
3652,Learn PHP Basics for WordPress
3653,PHP :basics for beginners
3654,PHP Programming for Begginers
3655,Introduction to Caligrafy - Your PHP Framework
3656,Graphics in PHP
3657,Build a Complete Registration and Login System using PHP
3658,Learn PHP PDO Mysql Basics CRUD Operations
3659,Learn PHP - The Complete Guide
3660,The Wizardly world of Php Magic Methods
3661,"php function with MySQL (Insert, Update and Delete)"
3662,Web Based Application With PHP
3663,PHP Crash Course For Absolute Beginners 2021
3664,Build a simple messages board with php7 for beginner
3665,php basics for beginners
3666,Introduction to PHP (Free course)
3667,Developing simple CMS+Blog with PHP7 and MySQL
3668,Real World MYSQL Database Design & Management Projects 2021
3669,Javascript Array Methods
3670,JavaScript Learn JavaScript Quick Course Beginners
3671,Ultimate JavaScript Strings
3672,Javascript Programming For Beginners (2021)
3673,Next JS with React Hooks - Building SSR React Applications
3674,Asynchronous JavaScript Bootcamp
3675,How to create a JavaScript Game Number Guessing Game Project
3676,Modern JavaScript Basics in 1 Hour for beginners
3677,JavaScript Game Development for Beginners: Sprite Animation
3678,Node.js Bootcamp - Create Server-Side Apps with JS
3679,"Responsive Navbar using HTML, CSS and JavaScript"
3680,"Counter Project using HTML, CSS and JavaScript"
3681,JavaScript code 3 code mini projects practice coding DOM
3682,"Web Development: Learn HTML, CSS & JS By Building A Website"
3683,"Tabs Project using HTML5, CSS and JavaScript"
3684,Build a Library web app with Vue JS using ScaffoldHub
3685,Vue.js for Beginners: Up and Running with Vue
3686,JSON Crash Course
3687,Webpack 4: Beyond the Basics
3688,React JS Frontend Web Development for Beginners
3689,"Training Sets, Test Sets, R, and ggplot"
3690,R and RStudio for Beginners - A Quick Introduction.
3691,Probability in R. Discrete Random Variables
3692,"Baseball Data Wrangling with Vagrant, R, and Retrosheet"
3693,Learn R Quickly
3694,Learn Data Science With R Part 1 of 10
3695,Reproducible Analytical Pipelines (RAP) using R
3696,Mastering R Programming (Dec 2020)
3697,Become a R Shiny Ninja
3698,R and Python coding with Prython
3699,Google Trends Data Mining Using R
3700,Hands-on HR Analytics - Predict job offer drop out using R
3701,Batting Location Charts with Vagrant and MySQL
3702,Statistics for Data Science and Business Analysis
3703,SQL Tutorial for Beginners - Learn SQL using 30 scenarios
3704,Ethical Hacking - SQL Injection Attack
3705,Fundamentals of SQL
3706,Microsoft SQL Crash Course for Absolute Beginners
3707,SQL Crash Course : PostgreSQL for Beginners
3708,SQL 101: A Beginners Guide to SQL
3709,The Ultimate Guide in Becoming a SQL Server DBA Part 2
3710,Getting Started in SQL Server
3711,SQL for Data Analysis: Solving real-world problems with data
3712,Distributed SQL and YugabyteDB Fundamentals
3713,Introduction to SQL
3714,Microsoft SQL Server 2014 Database Administration
3715,Oracle SQL Starting Point
3716,Microsoft SQL Server- Getting Started on Mac and Windows
3717,SQL in Sixty
3718,SQL Server For Beginners - Part 1
3719,SQL Server For Beginners - Part 3
3720,Sql Server for Beginners - Part 2
3721,Learn MS SQL Server  from Scratch
3722,Learn ETL using SSIS
3723,Master Computer Vision™ OpenCV4 in Python with Deep Learning
3724,Python engineering animations: Bring math & data to life
3725,Data Structures & Algorithms - Python
3726,Selenium WebDriver With Python 3.x - Novice To Ninja
3727,"Python Programming - Multithreading, OOP, NumPy and Pandas"
3728,Apache Spark 3 - Spark Programming in Python for Beginners
3729,Modern Deep Learning in Python
3730,"Coding for kids: Scratch, Python, Html, Css, Math, Robotics"
3731,Autonomous Cars: Deep Learning and Computer Vision in Python
3732,The Complete Python 3 Course: Go from Beginner to Advanced!
3733,Elegant Browser Automation with Python and Selenium
3734,Python - The Practical Guide
3735,Technical Analysis with Python for Algorithmic Trading
3736,PyTorch for Deep Learning with Python Bootcamp
3737,Learn Python By Doing: Real World Projects Masterclass 2021
3738,Python: Learn Python with Real Python Hands-On Examples
3739,Python 3 Programming: Beginner to Pro Masterclass
3740,Importing Finance Data with Python from Free Web Sources
3741,Advanced Algorithms in Java
3742,Kafka fundamentals for java developers
3743,Java for Complete Beginners
3744,Java Swing (GUI) Programming: From Beginner to Expert
3745,Programming Java for Beginners - The Ultimate Java Tutorial
3746,Java Programming with Java 8 and OCA OCP Java Exam Prep
3747,Java Basics: Learn to Code the Right Way
3748,Selenium Webdriver with Java (Basics + Advance + Architect)
3749,Java to Develop Programming Skills
3750,Oracle Certification: Mastering Java for Beginners & Experts
3751,Step By Step Java Programming Complete Course
3752,Java Native Interface (JNI) in depth
3753,Advanced Java Programming
3754,JAVA Immersive Learning Course
3755,Java Programming Language for Beginners
3756,Automation framework with Selenium Java (Advanced)
3757,"Java Bootcamp: Collections,JDBC,MySQL,Servlets,Lambda, NIO"
3758,"Clean Code with Java: Learn Simple Design, Refactoring & TDD"
3759,Mastery in Java EJB: Step by Step EJB Application
3760,Test your Core Java skills
3761,C Language Questions and Answers Explanation
3762,Learn C Programming in 3 Weeks
3763,Master the Embedded C programming interview
3764,Test your C Skills:The Complete C Programming Interview Pack
3765,SAP C_TSCM62_65 Certified Associate - Order Fulfillment Exam
3766,C Programming - skills test (beginner/intermediate)
3767,SAP C_FSUTIL_60 Practice Tests
3768,C ++Image Processing From Ground Up™
3769,Learn STM32F103C8T6 microcontroller in C with Keil uVision
3770,Socket programming using C language
3771,LEGO Robotic C Programming
3772,Test your C skills - Programming Interview Questions
3773,SAP C_TB1200_88 Certified Associate - SAP Business One Exam
3774,STAAD Pro V8 Structural design of R.C building from A to Z
3775,Can a Cessna 172 pilot fly the Boeing C-17 Globemaster 111 ?
3776,SAP C_TSCM52_66 Certified Specialist Purchase Practice Exam
3777,SAP ABAP 7.5 [C_TAW12_750] Certification Questions / Books
3778,"Discrete Mathematics for Computer Science in C, Java, Python"
3779,VSD - RISCV : Instruction Set Architecture (ISA) - Part 1a
3780,Complete IT Support Specialist Course: IT Foundations
3781,Malware Analysis Expert - Analyzing Malwares from the core
3782,Reverse Engineering & Malware Analysis - Intermediate Level
3783,Python: Digital Forensics & Binary Exploits with Python
3784,The Ultimate Beginners Guide to Natural Language Processing
3785,A Complete Introduction to the C++ Programming Language
3786,Basic Tongan Language
3787,NLP-Natural Language Processing in Python(Theory & Projects)
3788,Modern Natural Language Processing in Python
3789,Natural Language Processing for Text Summarization
3790,Google's Go (Golang) Programming Language - Beginners Guide
3791,Language Hacking: Learn a New Language as an Adult
3792,American Sign Language Level 1
3793,Complete Russian Language course for Beginners A1
3794,"PHP for Beginners 2021 Part 5: PHP, PDO, MySQL, jQuery AJAX"
3795,Secured Login Registration System in PHP - Email Activation
3796,PHP for Beginners: Create a Todolist with PHP and MySQL 2021
3797,PHP for Beginners 2021: Part 4 - Build a Game
3798,The Complete PHP & MYSQL - Login System
3799,Build a SMS Verification with Login System Using PHP MySQL
3800,PHP Microframeworks with Slim
3801,"Shopify App Development - Vanilla PHP, GraphQL, & REST API"
3802,Two-layered online form validation with jQuery and PHP
3803,Learn PHP By Building A Web Application(Result Checking App)
3804,PHP: Complete Registration and Login with Email Verification
3805,"Multilingual CMS Website with PHP, MySQL, jQuery"
3806,Laravel Masterclass:Make six web apps with PHP and Laravel
3807,Learn USSD application development in PHP and MySQL(2021)
3808,This New PHP MVC AJAX Course Teaches You LOGIN+REGISTRATION!
3809,Arrays in PHP [Exercises]
3810,Ajax in JavaScript/ JQuery + PHP + Creating Chat App in 2021
3811,Functions in PHP [Exercises]
3812,The Complete Docker Course for PHP Developers
3813,Data Structures And Algorithms In PHP
3814,Data Structures & Algorithms - JavaScript
3815,JavaScript For Beginners - Learn JavaScript From Scratch
3816,Game Development in JS - The Complete Guide (w/ Phaser 3)
3817,*NEW* JavaScript Complete Grandmaster 2021. Ongoing Updates.
3818,JavaScript - The complete guide in 2021
3819,Learning Data Structures in JavaScript from Scratch
3820,Next Amazona: Build ECommerce Website Like Amazon By Next.JS
3821,Asynchronous JavaScript
3822,Next.Js React Node JavaScript MERN LMS eLearning Marketplace
3823,Vanilla Javascript Course 2021
3824,JavaScript Modern ES6 - 2020 - The Complete Course
3825,How to Program Games: Tile Classics in JS for HTML5 Canvas
3826,JavaScript for Beginners Welcome to learning JavaScript
3827,"SVG Animation - With HTML, CSS & Javascript"
3828,Javascript for beginners
3829,Projects In JavaScript & JQuery
3830,JavaScript memory game
3831,JavaScript Variables Lifecycles
3832,Applied Data Visualization with R and ggplot2
3833,Applied Unsupervised Learning with R
3834,Maps with R Leaflet
3835,Data Visualizations using R with Data Processing
3836,Deep Learning with Keras and Tensorflow in R
3837,Investment Portfolio Analysis with R
3838,Cisco NEW CCNA R/S (200-125): The Complete Course
3839,Learn R programming
3840,Advanced Tools and Techniques Beyond Base R
3841,Introduction to Data Visualization in R
3842,From Zero to R Hero - learning R programming by doing
3843,R for Data Science: Your First Step as a Data Scientist
3844,Applied Statistics using R with Data Processing
3845,Data Science in R Bootcamp
3846,William %R (Technical Analysis Indicator)
3847,Introduction to GIS and Remote Sensing with R
3848,Pairs Trading Analysis with R
3849,Advanced Trading Analysis with R
3850,R Data Analysis Projects
3851,Learn QlikView with R Integration 
3852,SQL Crash Course for beginners - Learn SQL with MySQL
3853,SQL Beginner to Guru: MySQL Edition - Master SQL with MySQL
3854,"Complete SQL Bootcamp for Data Science, Analytics, Marketing"
3855,Learn Business Data Analysis with SQL and Tableau
3856,Sachin Quickly Learns (SQL) - Structured Query Language
3857,Practice advanced SQL queries with MySQL 5.7+
3858,Oracle SQL - From Beginner to Pro
3859,SQL Server Developer : SELECT query foundations
3860,Microsoft Certification SQL server Exam (70-761) :Exam Tests
3861,Practical SQL Bootcamp for Data Analysts and Data Scientists
3862,Learn SQL for Data Analysis with Google Big Query
3863,Learn SQL in a simplified manner
3864,Learn SQL in 6 days
3865,"Python+SQL+Oracle: Integrating Python, SQL, and Oracle"
3866,SQL Bootcamp - Hands-On Exercises - SQLite - Part II
3867,"SQL Server Analysis Services - SSAS, Data Mining & Analytics"
3868,SQL & PostgreSQL for Beginners: Learn the SQL Fundamentals
3869,Beginners Guide to Developing SQL Queries for SQL Server
3870,Get Expertise in Database Testing(SQL) + Linux for Testers
3871,CS50's Introduction to Game Development
3872,CS50's Web Programming with Python and JavaScript
3873,Nonprofit Financial Stewardship Webinar: Introduction to Accounting and Financial Statements
3874,Fecal Microbiota Transplantation For the Treatment of Recurrent Clostridium Difficile Infections
3875,Procalcitonin in Diagnosing Bacterial Infection: Ready for Prime-Time?
3876,Cancer Immunotherapy for Internists
3877,NOACs for Stroke Prevention in Atrial Fibrillation
3878,New Drugs to Treat Type 2 Diabetes
3879,Pre-Exposure Prophylaxis for HIV
3880,New Treatments in Heart Failure
3881,Blackburn Course in Obesity Medicine: Obesity Medicine Board Review
3882,PredictionX: John Snow and the Cholera Epidemic of 1854
3883,CS50: Introduction to Computer Science
3884,Public Leadership Credential
3885,Sudden Cardiac Death: A Case-Based ACLS Review
3886,Lifestyle Medicine: Nutrition and the Metabolic Syndrome
3887,Assessment and Treatment of Anxiety in the Primary Care Setting
3888, The Telephone & Telemedicine in Clinical Medicine: An Instrument of Opportunity & Risk
3889,Cognitive Fitness
3890,6-Week Plan For Healthy Eating
3891,Back Pain: Finding Solutions for Your Aching Back
3892,Controlling your Blood Pressure
3893,Starting to Exercise
3894,CS50 for Lawyers
3895,An Introduction to Tai Chi
3896,"PredictionX: Omens, Oracles & Prophecies"
3897,CS50's Introduction to Artificial Intelligence with Python
3898,Introduction to Bioconductor
3899,Advanced Bioconductor
3900,Case Studies in Functional Genomics
3901,Culinary Health Education Fundamentals (CHEF) Coaching—The Basics 
3902,Systematic Approaches to Policy Design
3903,General Psychiatric Management for BPD
3904,The Health Effects of Climate Change
3905,"Principles, Statistical and Computational Tools for Reproducible Data Science"
3906,"Religion, Conflict and Peace"
3907,Statistics and R
3908,Statistical Inference and Modeling for High-throughput Experiments
3909,High-Dimensional Data Analysis
3910,Introduction to Linear Models and Matrix Algebra
3911,First Nights: Berlioz’s Symphonie Fantastique and Program Music in the 19th Century
3912,Handel's Messiah and Baroque Oratorio
3913,Beethoven's 9th Symphony and the 19th Century Orchestra
3914,Monteverdi’s L’Orfeo and the Birth of Opera
3915,"Stravinsky’s Rite of Spring: Modernism, Ballet, and Riots"
3916,Computer Science for Lawyers
3917,Improving Your Business Through a Culture of Health
3918,"ChinaX Book Club: Five Authors, Five Books, Five Views of China"
3919,Become a More Resilient Leader in Turbulent Times
3920,Principles of Biochemistry
3921,Principles of Biochemistry
3922,Fat Chance: Probability from the Ground Up
3923,Food Fermentation: The Science of Cooking with Microbes
3924,Early Childhood Development: Global Strategies for Interventions
3925,New Ideas for Nonprofit Leaders Webinar
3926,Harvard Kennedy School Executive Education
3927,Salary Negotiation Techniques
3928,4P Model for Strategic Leadership Podcasts
3929,The Science of Corresponding with Busy People Webinar
3930,Ancient Masterpieces of World Literature
3931,Ancient Masterpieces of World Literature
3932,Modern Masterpieces of World Literature
3933,China Humanities: The Individual in Chinese Culture
3934,"Women Making History: Ten Objects, Many Stories"
3935,"Women Making History: Ten Objects, Many Stories"
3936,Remote Work Revolution for Everyone
3937,Practical Improvement Science in Health Care: A Roadmap for Getting Results
3938,Shakespeare's Life and Work
3939,Shakespeare’s Merchant of Venice: Shylock
3940,Shakespeare’s Hamlet: The Ghost
3941,Japanese Books: From Manuscript to Print
3942,Shakespeare’s Othello: The Moor
3943,Tangible Things
3944,Entrepreneurship in Emerging Economies
3945,Cancer Survivorship: Optimizing Care and Outcomes
3946,The Architectural Imagination
3947,CS50's Understanding Technology
3948,CS50's Introduction to Programming with Scratch
3949,CS50's Computer Science for Business Professionals
3950,"19th-Century Opera: Meyerbeer, Wagner, & Verdi"
3951,Cell Biology: Mitochondria
3952,18th-Century Opera: Handel & Mozart
3953,"Fundamentals of Neuroscience, Part 2: Neurons and Networks"
3954,Humanitarian Response to Conflict and Disaster
3955," Bioethics: The Law, Medicine, and Ethics of Reproductive Technologies and Genetics"
3956,"Fundamentals of Neuroscience, Part 1: The Electrical Properties of the Neuron"
3957,"Fundamentals of Neuroscience, Part 3: The Brain"
3958,Introduction to Digital Humanities
3959,Exercising Leadership: Foundational Principles
3960,Causal Diagrams: Draw Your Assumptions Before Your Conclusions
3961,Causal Diagrams: Draw Your Assumptions Before Your Conclusions
3962,The Path to Happiness: What Chinese Philosophy Teaches Us about the Good Life
3963,Human Anatomy: Musculoskeletal Cases
3964,Strengthening Community Health Worker Programs
3965,Data Science: Linear Regression
3966,Data Science: Visualization
3967,Data Science: Machine Learning
3968,Data Science: Capstone
3969,Data Science: Probability
3970,Data Science: Inference and Modeling
3971,Data Science: Productivity Tools
3972,Using Python for Research
3973,Data Science: Wrangling
3974,Data Science: R Basics
3975,American Government: Constitutional Foundations
3976,American Government: Constitutional Foundations
3977,"Citizen Politics in America: Public Opinion, Elections, Interest Groups, and the Media"
3978,"U.S. Public Policy: Social, Economic, and Foreign Policies"
3979,The Einstein Revolution
3980,Introduction to Probability (on edX)
3981,Pyramids of Giza: Ancient Egyptian Art and Archaeology
3982,Leaders of Learning 
3983,Calculus Applied!
3984,Energy Within Environmental Constraints
3985,Lessons from Ebola: Preventing the Next Pandemic
3986,Improving Global Health: Focusing on Quality and Safety
3987,Child Protection: Children's Rights in Theory and Practice
3988,"Prescription Drug Regulation, Cost, and Access: Current Controversies in Context"
3989,The Sensitive Gut
3990,"International Finance: Policy, Regulation, and Transactions"
3991,Leadership: Creating Public Value
3992,Rhetoric: The Art of Persuasive Writing and Public Speaking
3993,"Justice Today: Money, Markets, and Morals (edX)"
3994,Christianity Through Its Scriptures
3995,Technology Entrepreneurship: Lab to Market
3996,Buddhism Through Its Scriptures
3997, Islam Through Its Scriptures
3998, Sikhism Through Its Scriptures
3999,Hinduism Through Its Scriptures
4000, Judaism Through Its Scriptures
4001,Religious Literacy: Traditions and Scriptures
4002,Contract Law: From Trust to Promise to Contract
4003,Mechanical Ventilation for COVID-19
4004,Leading Through Digital Disruption
4005,GI Motility & Brain-Gut Disorders: Evidence vs Consensus 
4006,Building Organizational Cultures: A Framework for Leaders
4007,Behavioral Economics—Virtual
4008,Mediating Disputes
4009,Principles of Medical Education: Maximizing Your Teaching Skills
4010,PRIMARY CARE  Internal Medicine
4011,Artificial Intelligence in Business: Creating Value with Machine Learning
4012,Building Your Entry Plan to Lead for Equity in Education
4013,Neuropsychiatry: A Comprehensive Update
4014,Governing for Nonprofit Excellence—Virtual
4015,Advancing Women’s Health: A 2021 Update 
4016,Negotiation and Leadership
4017,Negotiation and Leadership
4018,Family Office Wealth Management—Virtual
4019,Digital Marketing Strategy
4020,Foundations of Data Driven Decision Making
